,Round,TeamA_NeutralG,TeamB_NeutralG,TeamA_AvgTotBlk,TeamB_AvgTotBlk,TeamA_AvgTotOppAst,TeamB_AvgTotOppAst,TeamA_AvgTotStl,TeamB_AvgTotStl,TeamA_Seed,TeamB_Seed,TeamA_TotOppDR,TeamB_TotOppDR,TeamA_TotOppFTM,TeamB_TotOppFTM,TeamA_TotPF,TeamB_TotPF,TeamA_AvgTotFGA3,TeamB_AvgTotFGA3,TeamA_TotOppScore,TeamB_TotOppScore,TeamA_TotOppStl,TeamB_TotOppStl,TeamA_AvgTotDR,TeamB_AvgTotDR,TeamA_TotTO,TeamB_TotTO,TeamA_AvgTotFGA,TeamB_AvgTotFGA,TeamA_TotOppOR,TeamB_TotOppOR,TeamA_TotOppBlk,TeamB_TotOppBlk,TeamA_TotFTA,TeamB_TotFTA,TeamA_AvgTotOppFGA3,TeamB_AvgTotOppFGA3,TeamA_HomeL,TeamB_HomeL,TeamA_AwayL,TeamB_AwayL,TeamA_NeutralW,TeamB_NeutralW,TeamA_AvgTotFGM3,TeamB_AvgTotFGM3,TeamA_TotL,TeamB_TotL,TeamA_TotOppPF,TeamB_TotOppPF,TeamA_TotStl,TeamB_TotStl,TeamA_TotOppFGA,TeamB_TotOppFGA,TeamA_TotOppAst,TeamB_TotOppAst,TeamA_TotFTM,TeamB_TotFTM,TeamA_TotAst,TeamB_TotAst,TeamA_NeutralL,TeamB_NeutralL,TeamA_TotBlk,TeamB_TotBlk,TeamA_TotOppFGA3,TeamB_TotOppFGA3,TeamA_HomeW,TeamB_HomeW,TeamA_AvgTotAst,TeamB_AvgTotAst,TeamA_AvgTotOppOR,TeamB_AvgTotOppOR,TeamA_AvgTotOppStl,TeamB_AvgTotOppStl,TeamA_AvgTotOppFGA,TeamB_AvgTotOppFGA,TeamA_TotOppFTA,TeamB_TotOppFTA,TeamA_TotDR,TeamB_TotDR,TeamA_AvgTotOppBlk,TeamB_AvgTotOppBlk,TeamA_TotOppFGM3,TeamB_TotOppFGM3,TeamA_TotOppFGM,TeamB_TotOppFGM,TeamA_AwayW,TeamB_AwayW,TeamA_AvgTotOppFGM3,TeamB_AvgTotOppFGM3,TotFGM3_diff,TotFGM3_ratio,TotFGA3_diff,TotFGA3_ratio,TotOR_diff,TotOR_ratio,TotOppTO_diff,TotOppTO_ratio,TotG_diff,TotG_ratio,AvgTotFTM_diff,AvgTotFTM_ratio,AvgTotFTA_diff,AvgTotFTA_ratio,AvgTotOR_diff,AvgTotOR_ratio,AvgTotTO_diff,AvgTotTO_ratio,AvgTotPF_diff,AvgTotPF_ratio,AvgTotOppScore_diff,AvgTotOppScore_ratio,AvgTotOppFGM_diff,AvgTotOppFGM_ratio,AvgTotOppFTA_diff,AvgTotOppFTA_ratio,AvgTotOppTO_diff,AvgTotOppTO_ratio,AvgTotOppPF_diff,AvgTotOppPF_ratio,TotScore_ratio,TotFGM_ratio,TotFGA_ratio,TotW_ratio,WinPct_ratio,AvgTotScore_ratio,AvgTotFGM_ratio,AvgTotOppFTM_ratio,AvgTotOppDR_ratio,Seed_diff,TeamA_Result,Round * TeamA_Seed,Round * Seed_diff
1045,5,9,7,4.0,4.2,14.0,12.7,6.7,6.6,1,1,787,790,394,375,539,520,28.7,25.2,2410,2412,155,191,26.2,25.6,352,397,61.5,60.5,325,405,91,121,599,540,21.4,23.7,1,3,3,3,9,6,11.4,10.1,4,7,586,574,227,225,2047,2100,476,431,462,378,567,578,0,1,135,142,726,805,12,14,16.7,17.0,9.6,11.9,4.6,5.6,60.2,61.8,523,521,891,872,2.7,3.6,238,263,889,887,9,7,7.0,7.7,43,1.1246376811594203,118,1.1376896149358227,-6,0.9815384615384616,4,1.009049773755656,0,1.0,2.5,1.2252252252252251,1.700000000000001,1.1069182389937107,-0.1999999999999993,0.9791666666666667,-1.299999999999999,0.888888888888889,0.5999999999999996,1.0392156862745099,0.0,1.0,0.0,1.0,0.09999999999999964,1.0065359477124183,0.09999999999999964,1.0076923076923077,0.3000000000000007,1.017751479289941,1.068206423673764,1.0302734375,1.0165208940719144,1.1111111111111112,1.1111111109711933,1.0687116564417176,1.0299003322259135,1.0545454545454545,0.9956896551724139,0,1,5,0
1046,5,7,5,3.1,2.4,10.5,11.6,6.2,6.7,3,11,838,695,393,318,534,448,24.7,18.3,2160,1985,139,206,24.7,25.7,312,396,57.2,51.3,271,287,110,97,589,545,16.2,20.1,1,1,5,4,6,5,9.0,7.3,7,5,602,540,210,213,1828,1764,356,372,387,395,496,494,1,0,105,76,552,642,15,13,14.6,15.4,8.0,9.0,4.1,6.4,53.8,55.1,550,454,839,823,3.2,3.0,189,209,789,729,6,9,5.6,6.5,70,1.297872340425532,253,1.4310051107325383,97,1.4923857868020305,15,1.0355450236966826,2,1.0625,-0.9000000000000004,0.9268292682926829,0.3000000000000007,1.0176470588235293,2.3999999999999995,1.3870967741935483,-3.200000000000001,0.7419354838709676,1.6999999999999993,1.1214285714285714,1.5,1.0241935483870968,0.3999999999999986,1.0175438596491226,2.0,1.1408450704225352,-0.29999999999999893,0.9772727272727274,0.8000000000000007,1.047337278106509,1.0915431560592852,1.0889423076923077,1.184418746195983,1.0,0.9411764705185185,1.02649930264993,1.0230769230769232,1.1717171717171717,1.133640552995392,-8,1,15,-40
1047,6,9,7,4.0,3.1,14.0,10.5,6.7,6.2,1,3,787,838,394,393,539,534,28.7,24.7,2410,2160,155,139,26.2,24.7,352,312,61.5,57.2,325,271,91,110,599,589,21.4,16.2,1,1,3,5,9,6,11.4,9.0,4,7,586,602,227,210,2047,1828,476,356,462,387,567,496,0,1,135,105,726,552,12,15,16.7,14.6,9.6,8.0,4.6,4.1,60.2,53.8,523,550,891,839,2.7,3.2,238,189,889,789,9,6,7.0,5.6,83,1.2721311475409836,135,1.1607142857142858,25,1.0850340136054422,9,1.0205949656750573,0,1.0,2.1999999999999993,1.1929824561403508,0.3000000000000007,1.0173410404624277,0.8000000000000007,1.0930232558139537,1.200000000000001,1.1304347826086958,0.20000000000000107,1.0127388535031847,7.400000000000006,1.1165354330708663,2.900000000000002,1.125,-0.7999999999999989,0.9506172839506174,0.1999999999999993,1.0155038759689923,-0.5,0.9717514124293786,1.182108626198083,1.164459161147903,1.0750256937307296,1.1111111111111112,1.1111111109711933,1.1834239130434783,1.1654135338345863,1.0,0.9390243902439025,-2,1,6,-12
1048,0,2,6,3.8,2.3,12.2,12.7,6.7,8.7,11,11,778,858,370,421,471,559,28.0,22.7,2240,2277,186,176,29.7,24.6,348,357,63.7,60.2,285,331,111,81,537,636,22.1,22.0,1,2,3,5,1,4,10.4,7.5,5,9,496,538,200,277,1913,1844,365,406,395,465,588,463,1,2,114,72,664,704,12,13,19.6,14.5,9.5,10.3,6.2,5.5,63.8,57.6,530,622,890,786,3.7,2.5,230,230,820,813,12,6,7.7,7.2,71,1.2958333333333334,113,1.1556473829201102,-44,0.8585209003215434,-109,0.7710084033613446,-2,0.9375,-1.3000000000000007,0.9103448275862068,-2.0,0.8994974874371859,-0.7999999999999989,0.9175257731958764,0.40000000000000036,1.0357142857142858,-1.8000000000000007,0.8971428571428571,3.5,1.0491573033707866,1.9000000000000021,1.0748031496062993,-1.6999999999999993,0.9123711340206185,-2.700000000000001,0.8187919463087248,-0.3000000000000007,0.9821428571428571,1.0881002087682672,1.1242603550295858,0.9922158796056045,1.0869565217391304,1.1594202893913044,1.161764705882353,1.2007575757575757,0.9318181818181819,0.9664179104477612,0,1,0,0
1049,0,5,5,3.2,3.3,13.3,13.6,6.2,8.8,11,11,807,928,514,528,637,629,21.3,23.6,2338,2468,203,171,27.8,24.9,435,342,59.5,61.5,320,348,111,80,829,597,25.5,24.7,3,4,5,7,3,4,7.3,8.5,10,12,693,561,199,291,1878,1912,425,450,556,433,435,463,2,1,103,110,816,816,13,13,13.6,14.0,10.0,10.5,6.3,5.2,58.7,57.9,725,746,890,822,3.5,2.4,274,278,775,831,6,4,8.6,8.4,-49,0.8256227758007118,-98,0.8740359897172236,137,1.5436507936507937,-65,0.8725490196078431,-1,0.9696969696969697,4.299999999999999,1.3282442748091603,7.799999999999997,1.4309392265193368,4.6,1.6052631578947367,3.1999999999999993,1.3076923076923077,0.7999999999999972,1.0418848167539265,-1.7000000000000028,0.9772727272727272,-1.0,0.9603174603174603,0.09999999999999787,1.0044247787610618,-1.5999999999999996,0.8967741935483872,4.699999999999999,1.276470588235294,0.9734167318217357,0.9229934924078091,0.9369768586903003,1.0476190476190477,1.0803571434744899,1.0038709677419355,0.9534050179211471,1.00625,0.8967971530249109,0,1,0,0
1050,0,7,5,2.5,2.6,12.3,13.1,4.7,5.3,16,16,780,655,352,359,469,541,26.4,20.1,2286,2036,165,184,24.2,24.9,330,465,54.7,54.9,256,276,85,114,544,550,20.8,19.1,3,2,9,12,4,4,9.7,6.3,15,15,523,479,147,158,1803,1688,382,393,416,387,351,433,3,1,77,77,644,574,8,7,11.3,14.4,8.3,9.2,5.3,6.1,58.2,56.3,472,522,750,748,2.7,3.8,236,181,849,748,4,4,7.6,6.0,113,1.601063829787234,214,1.3548922056384742,-142,0.5895953757225434,-55,0.8467966573816156,1,1.0333333333333334,0.5,1.0387596899224807,-0.8000000000000007,0.9562841530054644,-4.9,0.5739130434782609,-4.9,0.6838709677419355,-2.9000000000000004,0.8388888888888889,5.799999999999997,1.085419734904271,2.5,1.1004016064257027,-2.1999999999999993,0.8735632183908046,-2.1999999999999993,0.8166666666666668,0.8999999999999986,1.05625,1.103397341211226,1.0467032967032968,1.029126213592233,1.0666666666666667,1.032258064,1.0679468242245198,1.0123456790123457,0.9500000000000001,1.1559633027522935,0,1,0,0
1051,0,0,2,3.6,1.6,13.5,12.8,7.5,8.8,16,16,688,876,384,578,519,716,19.3,19.7,2247,2400,192,169,23.1,22.0,417,416,55.2,58.6,355,374,102,142,606,854,22.5,19.5,4,0,9,12,0,2,7.8,6.2,13,12,548,729,233,291,1807,1791,418,423,451,582,432,406,0,0,113,53,696,642,11,10,13.9,12.3,11.5,11.3,6.2,5.1,58.3,54.3,546,834,716,725,3.3,4.3,239,198,812,812,7,9,7.7,6.0,38,1.1862745098039216,-50,0.9229583975346687,-84,0.772972972972973,-154,0.7398648648648649,-2,0.9393939393939394,-3.1000000000000014,0.8238636363636362,-6.399999999999999,0.752895752895753,-2.0,0.8214285714285714,0.9000000000000004,1.0714285714285714,-5.0,0.7695852534562212,-0.20000000000000284,0.9972489683631361,1.5999999999999979,1.065040650406504,-7.699999999999999,0.6956521739130436,-3.799999999999999,0.7877094972067039,-4.400000000000002,0.8009049773755655,0.9380566801619433,0.9643705463182898,0.8852119958634953,0.8571428571428571,0.9124423963785384,0.9986631016042782,1.0274509803921568,0.7085714285714286,0.8377358490566037,0,1,0,0
1052,1,8,7,6.8,2.5,12.3,12.3,9.5,4.7,1,16,805,780,360,352,539,469,24.1,26.4,2297,2286,222,165,28.4,24.2,446,330,63.9,54.7,407,256,108,85,751,544,22.1,20.8,2,3,2,9,7,4,7.3,9.7,5,15,601,523,322,147,2171,1803,418,382,518,416,541,351,1,3,232,77,752,644,15,8,15.9,11.3,12.0,8.3,6.5,5.3,63.9,58.2,521,472,965,750,3.2,2.7,221,236,858,849,7,4,6.5,7.6,-54,0.8205980066445183,1,1.0012239902080784,251,2.230392156862745,198,1.6513157894736843,3,1.096774193548387,1.799999999999999,1.1343283582089552,4.600000000000001,1.262857142857143,6.800000000000001,2.0303030303030303,2.5,1.2358490566037736,0.8000000000000007,1.0529801324503312,-6.1000000000000085,0.9172320217096336,-2.1999999999999993,0.9197080291970803,0.10000000000000142,1.0065789473684212,5.0,1.510204081632653,0.8000000000000007,1.047337278106509,1.2668451584114235,1.3608923884514437,1.28125,1.8125,1.6525735293262866,1.1549100968188106,1.2398373983739837,0.9298245614035087,0.9404761904761905,-15,1,1,-15
1053,1,6,0,5.5,3.6,9.8,13.5,7.5,7.5,1,16,713,688,354,384,530,519,21.3,19.3,2147,2247,170,192,29.1,23.1,342,417,60.5,55.2,357,355,64,102,718,606,21.3,22.5,0,4,1,9,4,0,7.8,7.8,3,13,617,548,249,233,2028,1807,324,418,551,451,601,432,2,0,181,113,702,696,17,11,18.2,13.9,10.8,11.5,5.2,6.2,61.5,58.3,509,546,960,716,1.9,3.3,217,239,788,812,9,7,6.6,7.7,15,1.06198347107438,105,1.1752921535893155,29,1.1013986013986015,9,1.0205479452054795,2,1.064516129032258,2.1999999999999993,1.1517241379310343,2.3000000000000007,1.117948717948718,0.3000000000000007,1.032608695652174,-3.0999999999999996,0.7703703703703704,-0.5999999999999979,0.9640718562874253,-7.400000000000006,0.8979310344827586,-2.3000000000000007,0.9122137404580153,-2.200000000000001,0.875,-0.5999999999999996,0.9574468085106383,1.0,1.0564971751412429,1.2654294346137247,1.3078817733990147,1.1664719626168225,1.6666666666666667,1.5656565662828283,1.1887550200803212,1.2290076335877864,0.8629032258064515,0.972972972972973,-15,1,1,-15
1054,1,5,7,3.5,2.8,14.2,15.1,7.2,6.8,1,16,814,814,408,383,566,551,24.0,25.1,2407,2420,221,175,30.5,25.6,431,397,66.9,57.6,304,353,158,118,681,684,26.6,26.1,2,3,1,9,2,4,8.8,8.8,6,15,589,602,237,217,2068,1946,467,483,505,507,627,421,3,3,117,89,878,835,14,8,19.0,13.2,9.2,11.0,6.7,5.5,62.7,60.8,597,561,1006,819,4.8,3.7,289,307,855,865,11,5,8.8,9.6,7,1.024822695035461,-13,0.9838308457711443,149,1.5283687943262412,41,1.096470588235294,1,1.03125,-0.5,0.9683544303797469,-0.7999999999999972,0.9626168224299066,4.299999999999999,1.4886363636363635,0.6999999999999993,1.0564516129032258,0.0,1.0,-2.6999999999999886,0.9642857142857144,-1.1000000000000014,0.9592592592592593,0.6000000000000014,1.0342857142857145,0.7999999999999989,1.0601503759398496,-1.0,0.9468085106382979,1.1549410329402197,1.2251497005988023,1.1981541802388709,1.588235294117647,1.5401069515294117,1.12109375,1.1877394636015326,1.0333333333333334,0.9724409448818898,-15,1,1,-15
1055,1,5,4,3.8,2.5,8.7,14.1,5.6,6.2,1,16,664,759,304,379,469,502,20.7,20.5,1762,2276,166,185,25.8,25.7,289,365,53.6,55.0,288,358,88,94,520,669,21.4,27.4,1,0,1,9,4,2,8.5,7.7,3,11,505,547,180,193,1675,1888,279,437,388,479,464,422,1,2,122,77,685,849,15,10,14.5,13.6,9.0,11.5,5.2,6.0,52.3,60.9,467,523,824,798,2.8,3.0,186,287,636,805,10,8,5.8,9.3,31,1.1291666666666667,26,1.0408163265306123,63,1.2850678733031675,-40,0.8979591836734694,1,1.032258064516129,-3.4000000000000004,0.7806451612903226,-5.300000000000001,0.7546296296296297,1.8000000000000007,1.2535211267605635,-2.8000000000000007,0.7627118644067796,-1.5,0.9074074074074074,-18.300000000000004,0.7506811989100817,-6.100000000000001,0.7653846153846153,-2.299999999999999,0.8639053254437871,-1.5999999999999996,0.873015873015873,-1.8000000000000007,0.8977272727272727,0.9787143465304385,1.0061349693251533,1.0052754982415006,1.45,1.4046875007023438,0.9472295514511874,0.973384030418251,0.778688524590164,0.8489795918367348,-15,1,1,-15
1056,1,6,5,5.5,3.8,12.4,11.9,5.2,5.2,2,15,710,800,395,452,575,581,21.6,18.8,2228,2151,218,185,30.1,25.1,437,414,57.2,53.3,375,302,100,82,680,639,22.9,21.4,1,6,4,8,5,5,8.3,6.9,6,14,622,618,178,170,2098,1784,421,393,510,442,644,398,1,0,186,124,777,706,15,9,18.9,12.1,11.0,9.2,6.4,5.6,61.7,54.1,582,629,1023,828,2.9,2.5,247,233,793,733,8,5,7.3,7.1,54,1.236842105263158,116,1.187399030694669,70,1.2348993288590604,-57,0.8596059113300493,1,1.0303030303030303,1.5999999999999996,1.1194029850746268,0.6000000000000014,1.0309278350515465,1.8000000000000007,1.2000000000000002,0.40000000000000036,1.032,-0.7000000000000028,0.9602272727272726,0.29999999999999716,1.004601226993865,1.1000000000000014,1.0495495495495497,-2.0,0.8952879581151832,-2.0,0.8373983739837398,-0.3999999999999986,0.9786096256684492,1.2237442922374429,1.2421052631578948,1.1051733939738488,1.4736842105263157,1.4303405570819618,1.186746987951807,1.2086956521739132,0.8467153284671532,0.8636363636363636,-13,1,2,-13
1057,1,5,6,4.2,2.8,10.1,10.6,6.1,6.4,2,15,869,724,311,479,479,615,23.0,21.7,1991,2216,126,177,26.6,24.8,300,384,57.2,56.6,309,266,114,95,526,574,16.3,19.7,1,2,4,5,4,5,8.1,8.3,6,8,508,560,209,204,1903,1740,344,338,367,399,475,467,1,1,143,90,554,630,17,10,14.0,14.6,9.1,8.3,3.7,5.5,56.0,54.4,474,644,903,794,3.4,3.0,160,217,760,760,7,9,4.7,6.8,10,1.0378787878787878,89,1.1284271284271283,2,1.0071428571428571,-18,0.9576470588235294,2,1.0625,-1.6999999999999993,0.8640000000000001,-2.3999999999999986,0.8659217877094972,-0.5,0.9431818181818182,-3.1999999999999993,0.7333333333333334,-5.1,0.734375,-10.699999999999996,0.8455988455988457,-1.4000000000000021,0.9411764705882352,-6.200000000000001,0.6915422885572139,-1.3000000000000007,0.9022556390977443,-2.5999999999999996,0.8514285714285714,0.9763361893104855,0.9798657718120806,1.0733995584988962,1.1666666666666667,1.0980392159999999,0.9190600522193213,0.924731182795699,0.6066666666666667,1.1327433628318584,-13,1,2,-13
1058,1,5,4,5.1,2.6,11.2,11.1,6.0,8.0,2,15,664,689,365,412,538,555,16.6,18.9,2159,1882,187,161,26.8,22.9,417,338,55.6,55.2,308,256,99,86,780,553,22.2,17.1,1,2,2,4,2,4,6.0,7.2,6,6,648,524,199,232,1907,1483,371,322,577,400,457,424,3,0,167,74,731,496,17,9,13.8,14.6,9.3,8.8,5.7,5.6,57.8,51.1,517,570,885,664,3.0,3.0,256,166,769,652,8,10,7.8,5.7,-11,0.9476190476190476,-1,0.9981751824817519,120,1.456273764258555,-42,0.9078947368421053,4,1.1379310344827587,3.6999999999999993,1.2681159420289854,4.5,1.2356020942408377,2.5,1.2747252747252746,0.9000000000000004,1.0769230769230769,-2.8000000000000007,0.8534031413612565,0.5,1.007704160246533,0.8000000000000007,1.0355555555555556,-4.0,0.7969543147208121,-3.1999999999999993,0.7961783439490446,1.5,1.0828729281767955,1.2173076923076922,1.1945578231292517,1.1454431960049938,1.173913043478261,1.0316205534892593,1.0697350069735008,1.051383399209486,0.7816901408450705,0.8445378151260504,-13,1,2,-13
1059,1,6,0,5.3,3.4,12.5,13.1,5.9,6.2,2,15,736,726,442,387,578,511,19.1,23.3,2293,2313,210,237,26.9,25.8,369,435,60.0,56.7,386,312,85,105,661,541,23.5,23.6,0,1,3,9,4,0,6.9,9.1,5,10,618,555,194,205,1954,1905,414,433,507,402,597,518,2,0,174,112,777,779,17,14,18.1,15.7,11.7,9.5,6.4,7.2,59.2,57.7,673,545,888,850,2.6,3.2,267,264,792,831,7,9,8.1,8.0,-72,0.76,-138,0.8203125,23,1.0727848101265822,17,1.0419753086419754,0,1.0,3.200000000000001,1.2622950819672132,3.6000000000000014,1.2195121951219514,0.7000000000000011,1.0729166666666667,-2.0,0.8484848484848485,2.0,1.1290322580645162,-0.5999999999999943,0.9914407988587732,-1.1999999999999993,0.9523809523809524,3.8999999999999986,1.2363636363636363,0.5,1.040650406504065,1.8999999999999986,1.113095238095238,1.0814606741573034,1.094972067039106,1.0577231427044362,1.2173913043478262,1.2173913035992439,1.0821192052980133,1.095940959409594,1.1452991452991454,1.0136363636363637,-13,1,2,-13
1060,1,5,2,4.3,4.3,11.3,12.7,9.1,5.8,3,14,725,682,444,398,598,476,21.2,20.8,2337,2064,210,199,25.3,29.8,423,371,61.7,60.1,353,269,95,83,744,514,23.0,24.1,2,2,1,5,2,2,6.8,7.8,6,7,631,480,291,161,1884,1765,363,355,561,377,420,476,3,0,138,121,736,674,15,11,13.1,17.0,11.0,9.6,6.6,7.1,58.9,63.0,645,540,809,835,3.0,3.0,251,210,821,728,9,8,7.8,7.5,1,1.0045871559633028,95,1.16295025728988,189,1.7777777777777777,166,1.5286624203821657,4,1.1428571428571428,4.0,1.2962962962962963,4.900000000000002,1.2663043478260871,4.800000000000001,1.5517241379310347,-0.10000000000000142,0.9924812030075187,1.6999999999999993,1.0999999999999999,-0.7000000000000028,0.9905020352781546,-0.3000000000000007,0.9884615384615384,0.8999999999999986,1.0466321243523315,3.8000000000000007,1.3392857142857144,2.599999999999998,1.1520467836257309,1.1496688741721854,1.0922155688622754,1.1734997029114675,1.2380952380952381,1.0833333333333333,1.0061804697156984,0.9563758389261745,0.9788732394366197,0.930327868852459,-11,1,3,-11
1061,1,5,2,4.9,3.8,9.5,12.4,7.4,5.9,3,14,704,755,442,466,569,611,19.7,24.1,1897,2241,206,189,25.4,25.9,396,395,55.5,58.1,324,299,79,123,595,660,21.1,22.3,1,1,3,7,3,2,7.3,8.8,6,8,609,583,236,189,1699,1816,305,396,433,442,449,548,2,0,157,123,674,712,17,15,14.0,17.1,10.1,9.3,6.4,5.9,53.1,56.8,639,640,814,828,2.5,3.8,203,227,626,774,6,7,6.3,7.1,-49,0.8256227758007118,-141,0.8173575129533679,-51,0.8473053892215568,85,1.2043269230769231,0,1.0,-0.3000000000000007,0.9782608695652173,-2.0,0.9029126213592233,-1.5999999999999996,0.8461538461538461,0.09999999999999964,1.008130081300813,-1.3000000000000007,0.9319371727748691,-10.700000000000003,0.8471428571428571,-4.599999999999998,0.8099173553719009,0.0,1.0,2.6999999999999993,1.2076923076923076,0.8000000000000007,1.043956043956044,0.9397348332663721,0.9479048697621744,0.9543010752688172,1.0833333333333333,1.0833333333333333,0.9395886889460154,0.9492753623188405,0.9452054794520549,0.9322033898305084,-11,1,3,-11
1062,1,2,5,4.5,4.7,10.2,14.9,6.4,7.8,3,14,799,845,489,419,648,559,25.6,25.1,2082,2338,181,163,28.4,24.6,386,377,59.7,57.4,343,399,78,101,647,655,22.7,27.4,1,1,1,7,1,4,9.2,9.6,3,9,595,565,219,251,1880,1917,346,477,454,430,505,388,1,1,153,150,772,876,19,12,14.9,12.1,10.1,12.5,5.3,5.1,55.3,59.9,707,600,966,787,2.3,3.2,213,289,690,815,11,7,6.3,9.0,5,1.0162337662337662,69,1.0860349127182045,168,1.6536964980544746,-62,0.8708333333333333,2,1.0625,0.0,1.0,-1.5,0.926829268292683,4.5,1.5625,-0.40000000000000036,0.9661016949152542,1.6000000000000014,1.0914285714285714,-11.899999999999991,0.8372093023255816,-5.199999999999999,0.7960784313725491,2.0,1.1063829787234043,-2.6999999999999993,0.8200000000000001,-0.1999999999999993,0.9887005649717514,1.0597691673536687,1.0687203791469195,1.1056644880174291,1.3478260869565217,1.268542199652174,0.9973614775725593,1.003787878787879,1.099236641221374,0.8901515151515152,-11,1,3,-11
1063,1,5,6,4.0,4.6,12.6,11.1,6.5,5.6,3,14,726,854,417,396,560,560,26.7,21.5,2138,2069,154,165,24.6,26.9,342,399,60.0,57.6,285,302,121,84,564,579,23.4,21.6,0,2,6,4,2,4,9.7,7.6,9,8,540,561,208,190,1739,1834,404,378,413,382,462,435,3,2,129,155,748,735,15,14,14.4,12.8,8.9,8.9,4.8,4.9,54.3,53.9,569,594,786,916,3.8,2.5,257,239,732,717,6,8,8.0,7.0,53,1.2054263565891472,123,1.1682626538987688,-17,0.9583333333333334,4,1.0096852300242132,-2,0.9411764705882353,1.700000000000001,1.1517857142857144,0.6000000000000014,1.035294117647059,0.1999999999999993,1.0166666666666666,-1.0,0.9145299145299145,1.0,1.0606060606060606,5.899999999999999,1.09688013136289,1.7999999999999972,1.0853080568720377,0.3000000000000007,1.0171428571428571,0.9000000000000004,1.0743801652892562,0.3999999999999986,1.0242424242424242,1.0835555555555556,1.0645962732919254,0.9800918836140888,0.8846153846153846,0.9399038465876479,1.151057401812689,1.130801687763713,1.120689655172414,0.9043824701195219,-11,1,3,-11
1064,1,6,6,2.3,4.1,12.2,12.2,6.7,7.1,4,13,672,856,324,449,489,612,24.3,18.6,1987,2231,162,207,23.7,25.9,364,445,54.2,57.1,286,308,93,137,545,793,26.7,20.5,2,2,5,8,5,4,9.6,5.7,8,12,522,660,213,248,1701,1900,389,427,413,474,491,454,1,2,74,142,853,719,14,15,15.3,13.0,8.9,8.8,5.1,5.9,53.2,54.3,449,625,758,908,2.9,3.9,283,226,690,778,5,4,8.8,6.5,106,1.527363184079602,127,1.1947852760736197,-199,0.5888429752066116,-3,0.9933920704845814,-3,0.9142857142857143,-0.5999999999999996,0.9555555555555556,-5.699999999999999,0.748898678414097,-4.9,0.644927536231884,-1.299999999999999,0.8976377952755906,-2.1999999999999993,0.8742857142857143,-1.6000000000000014,0.9748822605965463,-0.5999999999999979,0.972972972972973,-3.8999999999999986,0.782122905027933,1.0999999999999996,1.0846153846153845,-2.599999999999998,0.8624338624338626,1.0089475926714955,0.9856459330143541,0.8665,1.0434782608695652,1.1413043480741967,1.1028315946348735,1.0794979079497908,0.7890624999999999,0.8571428571428571,-9,1,4,-9
1065,1,8,0,4.3,3.9,10.1,10.7,7.0,5.4,4,13,787,755,495,327,651,531,22.4,22.1,2282,2011,187,175,25.9,25.7,459,352,58.4,54.8,325,230,102,90,721,636,21.6,20.5,1,2,4,4,6,0,7.5,7.8,7,6,631,621,237,173,1891,1720,342,343,534,479,438,368,2,0,145,126,734,657,15,15,12.9,11.5,9.6,7.2,5.5,5.5,55.6,53.8,683,450,882,823,3.0,2.8,239,232,774,726,6,11,7.0,7.3,5,1.02,52,1.073446327683616,103,1.3601398601398602,74,1.1796116504854368,2,1.0625,0.6999999999999993,1.0466666666666666,1.3000000000000007,1.065326633165829,2.5,1.2808988764044944,2.5,1.2272727272727273,2.5,1.1506024096385543,4.299999999999997,1.0684713375796178,0.10000000000000142,1.0044052863436124,6.000000000000002,1.4255319148936172,1.4000000000000004,1.1085271317829457,-0.7999999999999972,0.9587628865979383,1.099266292619767,1.1070528967254407,1.1311288483466362,1.0384615384615385,0.9773755655384615,1.0345303867403315,1.0443548387096773,1.4313725490196079,0.978813559322034,-9,1,4,-9
1066,1,7,6,3.9,2.2,13.2,11.8,6.9,6.2,4,13,836,781,393,383,575,528,20.6,25.2,2383,2319,220,179,27.7,24.8,455,371,59.1,54.3,372,263,117,69,661,614,25.4,20.4,0,2,8,6,6,4,7.2,9.8,9,10,587,577,233,203,2083,1870,449,391,461,461,453,473,1,2,134,71,863,672,16,11,13.3,14.3,10.9,8.0,6.5,5.4,61.3,56.7,577,524,941,818,3.4,2.1,290,226,850,855,3,8,8.5,6.8,-76,0.7639751552795031,-128,0.8457831325301205,123,1.5347826086956522,78,1.210242587601078,1,1.0303030303030303,-0.40000000000000036,0.9714285714285714,0.7999999999999972,1.0430107526881718,3.4000000000000004,1.4857142857142858,2.200000000000001,1.1964285714285716,0.8999999999999986,1.05625,-0.20000000000000284,0.9971550497866287,-0.8999999999999986,0.9652509652509653,1.0999999999999996,1.069182389937107,2.0,1.1785714285714286,-0.1999999999999993,0.9885714285714287,1.0207088809239346,1.0740740740740742,1.1211613623673926,1.0869565217391304,1.0549872127367397,0.9908015768725363,1.0419847328244276,1.0,1.0379746835443038,-9,1,4,-9
